cluster_id,return_on_equity_pct,debt_to_equity,revenue_cagr_5yr,operating_profit_margin_pct,free_cash_flow_cr
0,991.2755855234324,0.6454518155657586,0.0,28.47763699192971,7589.4
1,16.83521345802981,0.5760668524371942,0.0,19.826100552395413,4882.981132075472
2,14.986694282049703,9.244194997201754,0.0,51.0849794280513,3891.5555555555557
3,15.573112609631485,0.7028319051162731,0.0,81.36720065750231,7480.642857142857
4,20.63688501306599,5.736398862528766,0.0,43.46750438110799,-65040.833333333336
